TimeInSeconds,TimeToFinishSession,Scene,PlayerPositionX,PlayerPositionY,PlayerPositionZ,RawInputPositionX,RawInputPositionZ,ObjectiveType,ObjectiveCompletion,Score,ObjectiveWindow,CitySigns,MiniMap,NavigationArrow,PlayerRotation,ReachedLocation
61286.780,1718.928,City,8.099995,1.510022,90.22183,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.783,1718.926,City,8.099995,1.510022,90.22183,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.785,1718.923,City,8.099995,1.510022,90.22183,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.788,1718.92,City,8.099995,1.510022,90.22183,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.792,1718.917,City,8.099995,1.510022,90.22185,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.795,1718.914,City,8.099995,1.510022,90.22185,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.798,1718.911,City,8.099995,1.510022,90.22185,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.801,1718.908,City,8.099995,1.510022,90.22185,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.803,1718.905,City,8.099995,1.510022,90.22185,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.807,1718.902,City,8.099995,1.510022,90.22185,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.809,1718.9,City,8.099995,1.510022,90.22185,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.812,1718.897,City,8.099995,1.510022,90.22186,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.815,1718.893,City,8.099995,1.510022,90.22186,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.818,1718.891,City,8.099995,1.510022,90.22186,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.820,1718.888,City,8.099995,1.510022,90.22186,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.824,1718.885,City,8.099995,1.510022,90.22186,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.827,1718.882,City,8.099995,1.510022,90.22186,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.829,1718.879,City,8.099995,1.510022,90.22186,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.833,1718.876,City,8.099995,1.510022,90.22188,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.836,1718.873,City,8.099995,1.510022,90.22188,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.838,1718.87,City,8.099995,1.510022,90.22188,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.841,1718.868,City,8.099995,1.510022,90.22188,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.844,1718.865,City,8.099995,1.510022,90.22188,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.847,1718.862,City,8.099995,1.510022,90.22188,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.850,1718.859,City,8.099995,1.510022,90.22188,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.853,1718.856,City,8.099995,1.510022,90.22189,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.855,1718.853,City,8.099995,1.510022,90.22189,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.859,1718.85,City,8.099995,1.510022,90.22189,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.862,1718.847,City,8.099995,1.510022,90.22189,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.864,1718.844,City,8.099995,1.510022,90.22189,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.867,1718.842,City,8.099995,1.510022,90.22189,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.870,1718.838,City,8.099995,1.510022,90.22189,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.873,1718.836,City,8.099995,1.510022,90.22191,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.876,1718.833,City,8.099995,1.510022,90.22191,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.879,1718.83,City,8.099995,1.510022,90.22191,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.882,1718.827,City,8.099995,1.510022,90.22191,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.884,1718.824,City,8.099995,1.510022,90.22191,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.887,1718.821,City,8.099995,1.510022,90.22191,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.890,1718.818,City,8.099995,1.510022,90.22191,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.894,1718.815,City,8.099995,1.510022,90.22192,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.896,1718.813,City,8.099995,1.510022,90.22192,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.899,1718.809,City,8.099995,1.510022,90.22192,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.902,1718.807,City,8.099995,1.510022,90.22192,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.905,1718.804,City,8.099995,1.510022,90.22192,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.912,1718.801,City,8.099995,1.510022,90.22194,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.915,1718.794,City,8.099995,1.510022,90.22194,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.918,1718.79,City,8.099995,1.510022,90.22194,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.922,1718.787,City,8.099995,1.510022,90.22194,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.924,1718.784,City,8.099995,1.510022,90.22194,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.928,1718.781,City,8.099995,1.510022,90.22194,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.932,1718.777,City,8.099995,1.510022,90.22195,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.936,1718.774,City,8.099995,1.510022,90.22195,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.938,1718.77,City,8.099995,1.510022,90.22195,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.942,1718.767,City,8.099995,1.510022,90.22195,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.944,1718.764,City,8.099995,1.510022,90.22195,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.947,1718.761,City,8.099995,1.510022,90.22195,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.950,1718.758,City,8.099995,1.510022,90.22195,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.954,1718.755,City,8.099995,1.510022,90.22197,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.957,1718.752,City,8.099995,1.510022,90.22197,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.960,1718.749,City,8.099995,1.510022,90.22197,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.964,1718.745,City,8.099995,1.510022,90.22197,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.967,1718.742,City,8.099995,1.510022,90.22197,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.970,1718.739,City,8.099995,1.510022,90.22197,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.973,1718.736,City,8.099995,1.510022,90.22198,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.976,1718.733,City,8.099995,1.510022,90.22198,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.978,1718.73,City,8.099995,1.510022,90.22198,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.982,1718.727,City,8.099995,1.510022,90.22198,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.985,1718.724,City,8.099995,1.510022,90.22198,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.988,1718.721,City,8.099995,1.510022,90.22198,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.991,1718.718,City,8.099995,1.510022,90.22198,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.994,1718.715,City,8.099995,1.510022,90.222,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61286.997,1718.712,City,8.099995,1.510022,90.222,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.000,1718.708,City,8.099995,1.510022,90.222,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.004,1718.705,City,8.099995,1.510022,90.222,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.007,1718.702,City,8.099995,1.510022,90.222,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
