TimeInSeconds,TimeToFinishSession,Scene,PlayerPositionX,PlayerPositionY,PlayerPositionZ,RawInputPositionX,RawInputPositionZ,ObjectiveType,ObjectiveCompletion,Score,ObjectiveWindow,LevelNumber,Type,Scenario,Category,ImagesToFind,Columns,Rows,ObjectiveVisible,HintsActive,SelectedImage,CorrectImages,Wrong Images
61327.740,1678.096,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.749,1678.088,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.756,1678.08,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.765,1678.072,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.773,1678.063,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.792,1678.055,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.804,1678.037,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.814,1678.024,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.823,1678.014,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.832,1678.006,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.840,1677.997,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.849,1677.988,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.856,1677.98,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.865,1677.972,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.873,1677.964,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.881,1677.955,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.889,1677.947,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.898,1677.939,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.906,1677.931,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.914,1677.922,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.925,1677.914,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.935,1677.904,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.949,1677.894,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.956,1677.88,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.967,1677.871,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.974,1677.862,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.982,1677.854,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.991,1677.846,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61327.999,1677.837,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.008,1677.829,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.016,1677.821,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.024,1677.812,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.042,1677.804,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.051,1677.786,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,NaN,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.101,1677.778,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.124,1677.727,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.186,1677.704,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.194,1677.643,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.203,1677.634,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.212,1677.625,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.221,1677.616,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.232,1677.607,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.246,1677.596,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.255,1677.582,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.266,1677.573,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.275,1677.562,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.293,1677.553,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.301,1677.535,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.311,1677.526,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.320,1677.518,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.328,1677.509,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.340,1677.5,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.348,1677.489,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.356,1677.48,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.366,1677.471,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.375,1677.463,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.384,1677.453,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.394,1677.444,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.403,1677.435,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.411,1677.425,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.424,1677.417,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.433,1677.405,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.442,1677.396,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.452,1677.386,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.460,1677.377,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.469,1677.369,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.477,1677.359,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.486,1677.351,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.495,1677.342,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.503,1677.333,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.512,1677.325,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.521,1677.316,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.530,1677.307,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.538,1677.299,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.548,1677.29,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.556,1677.281,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.564,1677.272,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.574,1677.263,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.583,1677.255,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.594,1677.245,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.602,1677.235,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.611,1677.226,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.620,1677.218,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.628,1677.209,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.637,1677.2,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.645,1677.192,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.654,1677.183,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.663,1677.174,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.675,1677.166,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.683,1677.153,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.692,1677.145,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.701,1677.136,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.710,1677.127,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.719,1677.118,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.729,1677.109,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.737,1677.1,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.748,1677.091,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.756,1677.081,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.765,1677.072,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.774,1677.063,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.783,1677.054,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.791,1677.045,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.800,1677.037,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.809,1677.028,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.820,1677.019,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.829,1677.009,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.837,1677,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.847,1676.991,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.856,1676.982,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.865,1676.972,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.875,1676.963,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.884,1676.954,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.893,1676.945,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.903,1676.936,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.912,1676.925,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.924,1676.917,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.933,1676.904,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.942,1676.895,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.951,1676.886,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.960,1676.878,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.969,1676.869,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.978,1676.86,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.987,1676.85,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61328.996,1676.841,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.005,1676.832,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.015,1676.823,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.023,1676.814,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.033,1676.804,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.042,1676.795,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.052,1676.786,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.062,1676.777,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.072,1676.766,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.082,1676.756,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.091,1676.747,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.099,1676.738,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.108,1676.729,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.117,1676.72,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.126,1676.711,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.135,1676.702,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.144,1676.693,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.153,1676.684,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.162,1676.676,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.170,1676.667,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.183,1676.658,FashionStore,0,0.893,-1.45,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.193,1676.645,FashionStore,0,0.893,-1.4505,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.202,1676.635,FashionStore,0,0.893,-1.451139,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.212,1676.627,FashionStore,0,0.893,-1.451983,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.220,1676.617,FashionStore,0,0.893,-1.453205,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.229,1676.608,FashionStore,0,0.893,-1.454551,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.238,1676.599,FashionStore,0,0.893,-1.456069,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.247,1676.59,FashionStore,0,0.893,-1.457874,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.255,1676.582,FashionStore,0,0.893,-1.459843,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.264,1676.573,FashionStore,0,0.893,-1.462099,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.273,1676.564,FashionStore,0,0.893,-1.464525,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.282,1676.556,FashionStore,0,0.893,-1.467174,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.290,1676.547,FashionStore,0,0.893,-1.470171,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.299,1676.538,FashionStore,0,0.893,-1.473277,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.308,1676.529,FashionStore,0,0.893,-1.476683,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.316,1676.521,FashionStore,0,0.893,-1.48023,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.325,1676.512,FashionStore,0,0.893,-1.48408,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.334,1676.503,FashionStore,0,0.893,-1.48805,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.342,1676.495,FashionStore,0,0.893,-1.492246,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.352,1676.486,FashionStore,0,0.893,-1.496843,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.360,1676.477,FashionStore,0,0.893,-1.501576,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
61329.371,1676.468,FashionStore,0,0.893,-1.506752,0,0,PlayRehatask,0,30,1,L0,Category,1,NaN,0,0,0,TextSmallDisplay,0,NaN,0,0
