TimeInSeconds,TimeToFinishSession,Scene,PlayerPositionX,PlayerPositionY,PlayerPositionZ,RawInputPositionX,RawInputPositionZ,ObjectiveType,ObjectiveCompletion,Score,ObjectiveWindow,CitySigns,MiniMap,NavigationArrow,PlayerRotation,ReachedLocation
61767.579,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.584,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.588,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.593,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.597,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.601,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.606,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.611,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.616,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.620,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.624,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.630,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.635,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.639,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.646,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
61767.650,1800,City,-105.7,1.399202,-0.9,0,0,GoToHome,0,0,1,1,0,0,90.00001,0
